,word,corr,counts
1262,dishes,-0.0007093147885596067,66
1263,dislike,-0.0046114393915765925,48
1264,disney,0.002249034171643679,176
1265,disneyland,-0.002223958935185046,39
1266,display,0.008550878624745097,35
1267,distance,0.0015651034017215325,50
1268,distracted,0.0002294976297554924,62
1269,ditto,0.011039504862791484,47
1270,diversity,0.008059686718357615,139
1271,dividends,0.012093373265577346,58
1272,dizzy,-0.004644085313234332,45
1273,dj,0.0018019610045832716,79
1274,djalfy,0.014560425325150563,44
1275,dl,0.0025484851317357318,42
1276,dm,0.007362047047024079,571
1277,dm's,-0.006752391039953118,49
1278,dms,0.0015651034017215436,60
1279,dnt,-0.011511202092662268,261
1280,do,-0.010020691595654965,10643
1281,doc,-0.006568275905176408,61
1282,docs,-0.00954948215181612,34
1283,doctor,0.002711561983438007,180
1284,doctors,-0.011380500204031658,73
1285,does,-0.01223078332039253,1554
1286,doesn't,-0.04467949101299965,1350
1287,doesnt,-0.03152367943710313,361
1288,dog,-0.008913806087587635,580
1289,doggie,-0.00670128780455421,35
1290,dogs,0.002346977943865524,201
1291,doh,0.0005837780787742822,34
1292,doin,0.01615888694232427,251
1293,doing,0.017190021561567695,2519
1294,dojie,0.005698299004859415,70
1295,doll,0.008112663534920994,84
1296,dollar,-0.009871948705242946,33
1297,dollars,0.005811641470782895,39
1298,domain,-0.00699640300210586,40
1299,don,-0.001096857440279693,129
1300,don't,-0.05379560191328872,7806
1301,done,0.010590430389130125,2093
1302,donnie,-0.001652653130588314,80
1303,donniewahlberg,0.0012043304917037808,293
1304,dont,-0.05315495847885824,2988
1305,donuts,-0.0018157943291261444,41
1306,doo,0.0015651034017215473,67
1307,door,-0.01190507946071664,225
1308,doors,0.005811641470782888,43
1309,dope,0.00569829900485941,63
1310,dork,-0.0022239589351850542,37
1311,dose,-0.0049469566155785245,38
1312,dot,0.0042255572067815715,32
1313,double,0.0005378381559016921,209
1314,doubt,-0.0028637209424062357,265
1315,douche,-0.002223958935185072,39
1316,dougie,0.004029037202395669,71
1317,dougiemcfly,0.016009270435949612,165
1318,down,-0.03155649490037791,2448
1319,download,0.0021477673944899963,327
1320,downloaded,-0.0020075097125022683,97
1321,downloading,-0.0012490169757659914,98
1322,downstairs,-0.013962207505750194,74
1323,downtown,-0.009647036055546501,47
1324,dr,-0.010664580401300926,143
1325,drag,-0.002223958935185066,92
1326,drama,-0.0036323152908652985,150
1327,drank,-0.011823949037754453,68
1328,draw,-0.0007754789510722924,104
1329,drawing,-0.00027289175626788516,102
1330,dreading,-0.010834483407692087,54
1331,dream,-0.010734795379207051,488
1332,dreaming,0.00581164147078289,34
1333,dreams,0.016173884320825994,609
1334,dress,0.009360818680939863,307
1335,dressed,0.009011604804085676,120
1336,dresses,-0.0007754789510722879,59
1337,drew,-0.006701287804554258,52
1338,drink,-0.00012907980008273134,557
1339,drinking,0.002461799876660326,336
1340,drinks,0.008112663534920983,132
1341,drive,-0.01149033500452902,460
1342,driver,-0.0022239589351850764,61
1343,drivers,0.006981646789585039,38
1344,drives,0.0058116414707828955,41
1345,driving,-0.0018050497732253167,321
1346,drop,-0.026277975333920005,371
1347,dropped,-0.0028858785647821812,145
1348,dropping,0.0015651034017215362,49
1349,drops,0.001801961004583269,44
1350,drove,0.0008256556953973879,63
1351,drugs,-0.004672358102189401,42
1352,drums,0.0018019610045832916,35
1353,drunk,0.004178323034353256,258
1354,dry,0.0027477366960004233,147
1355,ds,-0.00019294109239752943,51
1356,dubarrymcfly,-0.0007754789510722972,48
1357,dublin,-0.0012839176811155464,57
1358,duck,0.012093373265577335,39
1359,dude,0.0009543200895826306,695
1360,dudes,0.003604462773219091,66
1361,due,-0.007399608201755714,287
1362,duh,-0.006568275905176404,62
1363,dull,-0.01636299555554069,62
1364,dumb,-0.013270362944099149,114
1365,dun,-0.011768847069026655,74
1366,dunno,-0.011388041776399708,348
1367,during,0.0004592710151739431,338
1368,dust,-0.004946956615578588,38
1369,dutch,0.012093373265577335,36
1370,duty,-0.0046723581021893825,42
1371,dvd,-0.005599828553656801,285
1372,dvds,-0.004611439391576654,55
1373,dvr,0.001565103401721526,39
1374,dw,-0.00222395893518509,38
1375,dye,-0.00287131010488952,42
1376,dying,-0.012726705687920151,223
1377,e,-0.01095565699410741,511
1378,e3,0.004522621495684279,63
1379,each,0.0063178865024172024,372
1380,ear,-0.009290493927616349,158
1381,earlier,-0.009344848526312151,517
1382,early,-0.03017823959696481,1303
1383,earn,0.014812037653396112,87
1384,ears,-0.0007093147885595597,107
1385,earth,0.006979427916682768,111
1386,easier,0.0047689717396797076,175
1387,easily,-0.009647036055546485,95
1388,east,0.005136686216051878,93
1389,easy,0.0038362637738060743,413
1390,eat,-0.019142388389791886,1052
1391,eaten,-0.015643962405552013,138
1392,eating,0.006151928365208835,702
1393,ebassman,0.01308654827623679,114
1394,ebay,-0.003852780657062715,121
1395,ed,-0.010265241705463297,64
1396,edge,0.0018019610045832781,45
1397,edit,0.004225557206781588,58
1398,editing,-0.0028713101048895035,76
1399,edition,0.0025484851317357487,40
1400,edward,0.005811641470782894,65
1401,ee,0.0025484851317358107,69
1402,eek,-0.009647036055546506,102
1403,eep,0.005698299004859421,57
1404,eff,-0.012771750821972695,75
1405,effect,0.004225557206781588,74
1406,effects,-0.0012839176811155605,33
1407,effin,-0.004611439391576632,32
1408,effing,-0.0016526531305883334,86
1409,effort,-0.0076606258606479165,52
1410,egg,-0.001249016975766016,76
1411,eggs,-0.004895268821736095,110
1412,ego,-0.001283917681115513,32
1413,eh,0.007845197601859033,379
1414,ehh,-0.01176884706902662,60
1415,either,-0.02265712352281175,944
1416,el,-0.00464408531323432,47
1417,electric,0.000583778078774285,55
1418,ellen,0.0018019610045832799,32
1419,else,-0.00997354073934555,798
1420,em,-0.00930808187020246,287
1421,email,0.004139673457444694,601
1422,emailed,-0.00489526882173614,61
1423,emails,-0.0010329485474115038,168
1424,emailunlimited,0.013964690211135168,75
1425,emergency,-0.013505457392169727,34
1426,emily,-0.000192941092397518,67
1427,eminem,-0.0047739943297621735,38
1428,emma,-0.002568092201416331,56
1429,emo,-0.00699640300210585,65
1430,emotional,-0.002871310104889511,77
1431,empty,-0.014519664993816898,116
1432,end,-0.006757247474172244,971
1433,ended,-0.016835130540791474,174
1434,ending,-0.004449253113669582,134
1435,endlessblush,0.005811641470782898,46
1436,ends,-0.0007093147885595529,99
1437,energy,-0.009364627090628833,173
1438,england,0.002747736696000441,167
1439,english,-0.010584178511386492,407
1440,enjoy,0.03175806382761326,1337
1441,enjoyable,-0.00181579432912612,34
1442,enjoyed,0.015992198547735304,281
1443,enjoying,0.02278414121338557,364
1444,enough,-0.008312554135808147,1002
1445,enter,-0.0016526531305883338,72
1446,entertain,0.0008256556953973858,46
1447,entertained,0.005811641470782892,32
1448,entertaining,0.008219587295971175,64
1449,entertainment,0.009831494607997296,50
1450,entire,-0.009895397800635494,133
1451,entry,0.009325915086222488,47
1452,envy,0.000583778078774285,57
1453,ep,0.0015899625605594364,103
1454,epic,-0.008148646192444878,200
1455,episode,0.000720737843418813,327
1456,episodes,-0.008045132907997908,107
1457,er,-0.012401316797782475,126
1458,eric,0.013062553805139827,55
1459,erm,0.0015899625605594555,70
1460,err,-0.004611439391576625,70
1461,errands,0.002548485131735735,51
1462,error,-0.013448435989934825,72
1463,escape,0.0018019610045832569,43
1464,esp,0.005976537776584523,91
1465,especially,0.0022972977152209964,387
1466,essay,-0.016505151705941367,98
1467,etc,0.0003976607147413025,313
1468,etsy,-0.0031454675137081787,55
1469,europe,0.0010113018852455499,108
1470,eurovision,0.005811641470782895,36
1471,eva,-0.009549482151816143,32
1472,eve,0.006981646789585001,38
1473,even,-0.040183125868786175,2959
1474,evening,0.01577766911537667,573
1475,event,0.013477590373841558,161
1476,events,-0.002223958935185034,63
1477,eventually,0.003604462773219117,91
1478,ever,-0.006537164946887466,1550
1479,every,-0.010219499540356536,954
1480,every1,0.0015899625605594384,70
1481,everybody,0.008743793614315798,275
1482,everyday,-0.009217829381944539,178
1483,everyone,0.04804926537849546,3284
1484,everyone's,-0.0026171901429201095,92
1485,everyones,-0.001815794329126092,41
1486,everything,-0.00831255413580808,991
1487,everytime,-0.00109685744027969,139
1488,everywhere,-0.004259693439202611,164
1489,evil,-0.01740420854412365,189
1490,ew,-0.02239888109974297,124
1491,eww,-0.015643962405552044,169
1492,ex,-0.0014467373283154712,124
1493,exact,0.004029037202395666,59
1494,exactly,0.005911309278800093,446
1495,exam,-0.018664448286943976,582
1496,example,-0.004644085313234321,48
1497,exams,-0.022450303158162835,385
1498,excellent,0.009872205275987637,193
1499,except,-0.013907207824121894,330
1500,exchange,-0.0018157943291261833,50
1501,excited,0.03143714808192834,1015
1502,excitement,0.0005837780787742868,54
1503,exciting,0.024324336117256505,303
1504,excuse,-0.011063944505745731,127
1505,exercise,-0.004672358102189387,77
1506,exhausted,-0.008137884512883876,138
1507,exist,-0.004672358102189385,61
1508,expect,0.0003246236177354544,156
1509,expected,-0.0012490169757659673,82
1510,expecting,-0.004611439391576653,72
1511,expensive,-0.013347043820761219,212
1512,experience,0.009129152303796663,181
1513,expert,0.004225557206781584,43
1514,explain,0.0022136857137461437,117
1515,explode,-0.01169587423574043,35
1516,express,-0.002568092201416353,49
1517,extra,0.0051988851300590845,253
1518,extremely,-0.003632315290865303,121
1519,eye,-0.018114189157302698,358
1520,eyed,-0.004946956615578576,42
1521,eyes,-0.011900607909631232,594
1522,f,-0.01951755940537276,270
1523,f1,0.0022759603782301564,93
1524,fa,0.005811641470782898,40
1525,fab,0.0022173549715257196,199
1526,fabulous,0.016369500921009205,127
1527,face,-0.01466857821959272,738
1528,facebook,0.0026992860331424263,535
1529,faces,0.0018019610045832684,70
1530,fact,0.00019301765722716944,327
1531,factor,0.0005837780787742801,32
1532,fail,-0.04048256560296724,604
1533,failed,-0.021108347277475,164
1534,failing,-0.00987194870524292,48
1535,fails,0.005811641470782885,44
1536,failure,-0.010834483407692108,46
1537,fair,-0.02585156037847801,415
1538,fairly,-0.0025680922014164136,45
1539,fairy,0.005698299004859417,41
1540,faith,0.006979427916682741,52
1541,fake,0.0007262918583423964,130
1542,fall,-0.0138379667294683,394
1543,fallen,-0.011823949037754522,42
1544,falling,0.0003246236177354815,199
1545,falls,0.0005837780787742829,35
1546,fam,0.0003246236177355011,181
1547,fame,-0.011695874235740436,36
1548,familiar,0.0018019610045832406,43
1549,families,-0.013448435989934865,34
1550,family,0.008688970479900318,838
1551,famous,0.004414988993286402,141
1552,fan,0.009864177637254149,610
1553,fancy,0.0010113018852455492,94
1554,fans,0.00704460412712776,473
1555,fantastic,0.016766849385212817,280
1556,fantasy,0.005811641470782899,32
1557,far,-0.007496432328431641,1093
1558,farm,0.004029037202395609,39
1559,fashion,0.008219587295971182,76
1560,fast,0.004430919475152283,429
1561,faster,0.005976537776584538,92
1562,fat,-0.02020403273895869,222
1563,father,-0.0016526531305883268,106
1564,father's,-0.01765917330603707,60
1565,fathers,-0.016541291135947496,65
1566,faulko1,0.0040290372023956455,32
1567,fault,-0.006520432657171844,156
1568,fav,0.0005378381559017309,252
1569,fave,0.01208709988365619,242
1570,faves,-0.007660625860647943,49
1571,favor,0.0018019610045832382,33
1572,favorite,0.026458085969280218,451
1573,favourite,0.01074955755704005,236
1574,favourites,0.008644055505960693,33
1575,fb,0.0010640348145296238,345
1576,fear,-0.008298971683758328,106
1577,feature,0.008550878624745089,68
1578,featured,0.013964690211135153,44
1579,features,0.0005837780787742856,41
1580,feb,-0.010834483407692094,33
1581,feblub,0.004029037202395645,33
1582,fed,-0.0001929410923974843,88
1583,federer,0.004029037202395628,34
1584,feed,-0.007989112101090176,139
1585,feedback,0.013729358203610055,90
1586,feel,-0.0657961629287138,4197
1587,feelin,-0.009478316295476744,115
1588,feeling,-0.04146291705019911,1704
1589,feelings,-0.016541291135947465,81
1590,feels,-0.013872572758745788,516
1591,feet,-0.01259627066048731,224
1592,fell,-0.023819996862637454,352
1593,fella,-0.001283917681115516,42
1594,fellow,0.017294166442996358,146
1595,felt,-0.023792417340358984,286
1596,female,0.008644055505960698,60
1597,fest,-0.004611439391576633,42
1598,festival,0.0008256556953973843,78
1599,fever,-0.0065204326571718105,158
1600,few,-0.008455215520738307,1406
1601,ff,0.025329362858312932,475
1602,ffs,-0.0069964030021058676,44
1603,fi,0.004225557206781561,56
1604,fic,0.0045226214956842715,49
1605,field,0.0025484851317357465,66
1606,fight,-0.005977025105358221,196
1607,fighting,-0.001249016975766026,88
1608,figure,-0.002641323020921246,241
1609,figured,0.018842517212762085,131
1610,file,-0.011823949037754515,76
1611,files,0.005698299004859433,54
1612,filipino,0.01103950486279149,33
1613,fill,-0.008045132907997908,107
1614,filled,0.003604462773219103,88
1615,filling,-0.0025680922014163486,40
1616,film,0.0042962951729898086,290
1617,filming,0.0015899625605594588,52
1618,films,-0.0046114393915766255,70
1619,final,-0.006107469557105678,297
1620,finale,-0.002326280187178385,105
1621,finally,0.014720400186217354,1081
1622,finals,-0.011610068210777194,146
1623,find,-0.04172193968341644,2374
1624,finding,0.0033452684203268443,124
1625,finds,-0.004946956615578592,32
1626,fine,0.021019447299039973,911
1627,finger,-0.012120550307411838,120
1628,fingers,0.0011678482047848032,291
1629,finish,-0.011613789096152616,473
1630,finished,0.013038530206197833,774
1631,finishing,0.00022949762975542712,97
1632,fire,-0.0016337829311849532,197
1633,firefox,0.0045226214956842654,76
1634,first,0.011307555795494622,1883
1635,fish,0.001011301885245525,174
1636,fit,-0.0013435721965893326,249
1637,fits,0.007018279351161902,49
1638,five,0.007485438714843051,167
1639,fix,-0.0076924743691739374,307
1640,fixed,-0.019006751627878078,187
1641,fixing,-0.006568275905176412,37
1642,fizzyduck,0.001801961004583237,33
1643,fl,0.012093373265577334,43
1644,flash,-0.005026321310250083,78
1645,flat,-0.008137884512883881,112
1646,flickr,-0.004672358102189406,81
1647,flies,-0.007660625860647938,44
1648,flight,-0.0035009737435072004,280
1649,flights,0.0018019610045832603,41
1650,flip,-0.0018157943291261358,63
1651,floor,-0.0026171901429201164,150
1652,florida,0.0022136857137461585,86
1653,flow,0.0025484851317357084,34
1654,flower,0.004225557206781572,45
1655,flowers,0.013086548276236818,90
1656,flu,-0.023132422495369488,313
1657,fly,0.0008821534099890614,293
1658,flying,0.0058009377322263125,126
1659,flylady,-0.0028713101048895144,49
1660,fm,-0.0016526531305883386,103
1661,fml,-0.03601647013203463,224
1662,fo,-0.009029937690755779,57
1663,fob,-0.001283917681115542,38
1664,focus,0.00422555720678157,82
1665,folk,-0.0018157943291261555,38
1666,folks,0.003887118397421892,268
1667,follow,0.04717404864618334,2148
1668,followed,0.005049984004328816,230
1669,follower,0.0027477366960004055,175
1670,followers,0.051885134756928186,2036
1671,followfriday,0.0507541958971405,813
1672,followin,-0.00464408531323433,37
1673,following,0.023534017713480904,1052
1674,follows,-0.001652653130588349,63
1675,food,-0.0074124980931051096,957
1676,foods,-0.002223958935184997,41
1677,fool,0.001565103401721528,61
1678,foot,-0.019742959972225402,170
1679,football,-0.006701287804554214,112
1680,footy,-0.0022239589351850794,39
1681,for,0.03846210559416757,28684
1682,force,-0.008137884512883865,63
1683,forced,-0.01910087461396784,54
1684,forecast,-0.014967679010830029,34
1685,forever,0.000397660714741267,334
1686,forget,0.016686675018185437,442
1687,forgetting,0.005800937732226331,44
1688,forgive,-0.01083448340769213,75
1689,forgot,-0.03467902562156557,728
1690,forgotten,-0.006996403002105835,70
1691,form,0.005430200115460711,138
1692,forum,-0.0022239589351850256,59
1693,forums,-0.0046723581021893825,38
1694,forward,0.0157611884215065,788
1695,fossiloflife,0.008644055505960688,54
1696,found,-0.0032985030147780524,1024
1697,four,0.006397019270985381,165
1698,fox,-0.006701287804554214,59
1699,frame,0.0025484851317357287,41
1700,france,-0.01921764933183762,160
1701,frank,0.004936687505839964,43
1702,frankie,0.008550878624745102,34
1703,frankiethesats,-0.0025680922014163277,56
1704,freak,-0.004895268821736097,93
1705,freaked,-0.013505457392169655,32
1706,freakin,-0.0012490169757660003,106
1707,freakin',-0.011768847069026643,48
1708,freaking,-0.015065457116021922,240
1709,freaky,-0.00019294109239749682,34
1710,free,0.012998079935781368,1071
1711,freebies,0.008550878624745092,36
1712,freedom,0.000825655695397384,60
1713,freeze,-0.011695874235740374,32
1714,freezing,-0.020747195941859958,146
1715,french,0.0015453045917048107,230
1716,fresh,0.004768971739679687,165
1717,fri,-0.004672358102189401,78
1718,friday,0.001023414496478118,1063
1719,fridays,-0.004672358102189386,55
1720,fridge,-0.006608703873845787,91
1721,fried,-0.00902993769075572,73
1722,friend,0.006411066234226836,1568
1723,friend's,0.0008256556953973917,79
1724,friendly,0.003604462773219102,76
1725,friends,-0.0016420971529758476,1608
1726,friendship,-0.004946956615578566,39
1727,fries,-0.004644085313234307,44
1728,friggin,-0.016362995555540695,45
1729,frm,-0.011380500204031672,99
1730,from,-0.0051481006082244665,7339
1731,front,-0.0030708155009998347,297
1732,frozen,-0.008569237253306479,56
1733,fruit,-0.006996403002105821,81
1734,frustrated,-0.020259874706657785,62
1735,frustrating,-0.01589646558839891,70
1736,ft,0.007018279351161906,35
1737,ftw,0.010982687220663362,123
1738,fuck,-0.03642945620186979,656
1739,fucked,-0.02435096296862279,122
1740,fuckin,-0.014876473524194897,99
1741,fucking,-0.02201597160145015,515
1742,fudgecrumpet,0.005811641470782891,35
1743,full,-0.007922693499342359,705
1744,fully,-0.009478316295476788,102
1745,fun,0.03303006556797265,3681
1746,function,0.0015651034017215362,38
1747,funeral,-0.00987194870524293,42
1748,funky,0.012093373265577335,44
1749,funn,0.0049366875058399606,46
1750,funniest,0.0042255572067815975,42
1751,funny,0.02531587863398765,1297
1752,furniture,-0.0022239589351850607,35
1753,further,-0.0047739943297621535,59
1754,future,0.018911285038426907,198
1755,fuzzball,0.01481203765339611,73
1756,fyi,0.007320929198656524,43
1757,g,0.007658586574529008,270
1758,g'morning,0.008644055505960684,59
1759,g'night,0.008059686718357634,124
1760,g'nite,0.008550878624745104,49
1761,ga,-0.004644085313234342,43
1762,gaga,0.0103543930601464,77
1763,gah,-0.02068469293553284,182
1764,gahh,-0.011063944505745726,77
1765,gain,-0.0018157943291261026,42
1766,gal,0.013062553805139808,42
1767,gals,0.007320929198656531,37
1768,game,0.0002233137571280857,961
1769,games,-0.0021641548216821483,258
1770,gaming,-0.004946956615578586,32
1771,gang,-0.001815794329126169,39
1772,garage,-0.007660625860647922,48
1773,garden,0.004862489047009171,317
1774,gardening,0.004029037202395682,37
1775,garlic,0.008550878624745089,35
1776,gas,-0.010265241705463307,76
1777,gave,-0.007155710879596566,467
1778,gawd,-0.0018157943291261553,36
1779,gay,-0.010320267279531531,217
1780,gd,-0.0012490169757660007,97
1781,gear,0.008059686718357644,68
1782,gee,-0.002223958935185011,50
1783,geek,0.009016817027832004,107
1784,geez,-0.013962207505750198,71
1785,geminitwisted,-0.006752391039953131,40
1786,gen,0.0005837780787742887,32
1787,general,0.0016590657765033906,116
1788,generally,-0.006568275905176404,54
1789,genius,0.012850892440218652,77
1790,geography,-0.012466116404423596,54
1791,george,-0.013962207505750173,77
1792,german,0.0010113018852455353,116
1793,germany,0.005136686216051878,137
1794,get,-0.012773089705829058,13013
1795,gets,-0.007280909848711007,665
1796,gettin,-0.006235941880350232,232
1797,getting,-0.035913823550293995,2833
1798,gf,-0.0007754789510722834,68
1799,gfalcone601,0.011493029766346823,172
1800,gg,0.0018019610045832556,39
1801,ghost,-0.004611439391576623,50
1802,giant,-0.00019294109239755667,63
1803,gift,0.011493029766346826,134
1804,gifts,0.004225557206781591,38
1805,gig,-0.002007509712502276,159
1806,giggle,-0.0018157943291261535,41
1807,giggles,0.008550878624745083,44
1808,gigs,0.004029037202395621,42
1809,gimme,-0.0001929410923975188,52
1810,ginger,-0.006752391039953127,39
1811,girl,0.010159434002623228,1652
1812,girlfriend,0.004522621495684275,85
1813,girlie,0.008075193942855023,76
1814,girls,0.00704649595574935,691
1815,girly,0.0005837780787742889,44
1816,give,0.01005704542394176,1397
1817,giveaway,0.004029037202395623,40
1818,given,0.001824005627571118,172
1819,gives,-0.004895268821736118,174
1820,giving,-0.009497372156403863,276
1821,glad,0.05063754698570979,1886
1822,glasgow,0.0008256556953973944,52
1823,glasgowlassy,-0.010834483407692108,54
1824,glass,0.0022136857137461325,128
1825,glasses,0.005698299004859411,130
1826,gloomy,-0.006996403002105857,47
1827,glorious,0.00422555720678156,57
1828,gm,-0.004644085313234322,43
1829,gmail,-0.004946956615578564,60
1830,gna,-0.004672358102189387,39
1831,gnite,0.007320929198656551,39
1832,go,-0.05018259991218049,9826
1833,goal,0.010982687220663324,75
1834,god,-0.010843816194531283,1267
1835,gods,-0.001815794329126158,34
1836,goes,0.002702056123013504,742
1837,goin,-0.008946014370945927,392
1838,going,-0.016745440395350912,7586
1839,gold,0.0031214002000448013,88
1840,golden,0.0069794279166827235,51
1841,golf,-0.0025680922014163594,56
1842,gon,-0.006701287804554211,38
1843,gona,-0.0012490169757659935,76
1844,gone,-0.05210382400395711,1084
1845,gonna,-0.021836532765762997,3634
1846,goo,-0.00667590839451606,93
1847,good,0.08715563203031028,15452
1848,goodbye,-0.011610068210777195,166
1849,goodies,0.0005837780787742875,37
1850,goodluck,0.00855087862474509,35
1851,goodmorning,0.004768971739679655,138
1852,goodness,0.003782433737885072,141
1853,goodnight,0.032611548974536504,961
1854,goodnite,0.0005837780787742847,45
1855,goodsex,0.0069816467895850625,35
1856,google,0.002726501786143049,273
1857,gorgeous,0.021214844867684123,353
1858,gosh,-0.019960011237248082,323
1859,gossip,0.0015899625605594653,64
1860,got,-0.013341451827302987,7679
1861,gotcha,0.004936687505839964,36
1862,goto,0.004936687505839962,33
1863,gots,0.0018019610045832894,54
1864,gotta,-0.001381458043571955,1357
1865,gotten,-0.015643962405552013,192
1866,gr8,0.013905687722969087,164
1867,grab,-0.004895268821736092,108
1868,grace,0.005811641470782895,45
1869,grad,-0.004644085313234326,53
1870,grade,-0.002568092201416334,86
1871,graduate,-0.007660625860647941,40
1872,graduation,-0.002617190142920115,137
1873,grand,0.0015899625605594382,102
1874,grandma,-0.004672358102189379,97
1875,grandpa,-0.002568092201416342,45
1876,grandparents,0.008550878624745115,33
1877,graphic,-0.002223958935185089,32
1878,grass,0.005800937732226313,69
1879,grateful,0.01306255380513981,34
1880,gray,0.000583778078774281,38
1881,great,0.07062950612970648,4621
1882,greatest,0.005976537776584509,60
1883,greek,0.007320929198656554,38
1884,green,0.0017525031563504889,401
1885,greet,0.004225557206781558,42
1886,greetings,0.0040290372023956715,36
1887,greg,-0.004611439391576619,33
1888,grew,0.0005837780787742846,49
1889,grey,-0.011905079460716615,115
1890,grin,0.007320929198656507,48
1891,grind,0.012093373265577329,34
1892,grocery,-0.006701287804554202,73
1893,gross,-0.019021180354825126,118
1894,ground,-0.002871310104889515,57
1895,group,0.010246839290977298,241
1896,groups,-0.0018157943291261635,34
1897,grow,0.01308654827623679,122
1898,growing,-0.0033976065226940947,95
1899,grown,-0.010265241705463285,79
1900,grr,-0.0390253466564583,512
1901,grumpy,-0.013505457392169752,70
1902,gt,-0.005806154029380651,1082
1903,gud,0.0036044627732191104,58
1904,guess,-0.00925915033054758,1610
1905,guessed,0.007320929198656511,39
1906,guessing,0.0025484851317357114,72
1907,guest,-0.002871310104889506,71
1908,guide,0.007320929198656541,52
1909,guilty,0.0008256556953973745,95
1910,guitar,-0.0080128548523027,210
1911,gulpanag,0.008644055505960698,36
1912,gun,-0.006701287804554252,41
1913,gunna,-0.0007093147885595767,146
1914,guns,-0.004644085313234318,37
1915,gurl,0.007018279351161901,85
1916,gutted,-0.023544760039289868,185
1917,guy,-0.0053193604853481735,786
1918,guys,0.006053438815638712,2087
1919,gym,-0.011302269943633815,327
1920,h,-0.012401316797782534,136
1921,ha,0.02001027567331599,1301
1922,haa,-0.005026321310250075,103
1923,habit,-0.0007754789510722911,42
1924,hacked,-0.01654129113594747,41
1925,had,-0.03945947224330009,6210
1926,hadn't,0.0022136857137461264,91
1927,hah,0.0022490341716436654,166
1928,haha,0.04187181560979931,6993
1929,hahaa,0.00932591508622247,94
1930,hahah,0.002921108098553119,420
1931,hahaha,0.03200920132297555,1496
1932,hahahah,0.007048925080741171,115
1933,hahahaha,0.01989083300598379,329
1934,hahahahah,-0.009029937690755774,35
1935,hahahahaha,0.015350682075863147,69
1936,hahha,-0.0018157943291261744,39
1937,hai,0.0015651034017215469,57
1938,hair,-0.00808699747017671,1007
1939,haircut,0.00452262149568427,66
1940,half,-0.004795020018101437,778
1941,halfway,-0.007660625860647964,35
1942,hall,-0.006701287804554254,42
1943,halo,0.004029037202395684,33
1944,ham,0.0015651034017215137,53
1945,hand,-0.00886686148042232,410
1946,handle,0.003219284507114879,135
1947,hands,0.012093564089486803,254
1948,handsome,0.012093373265577334,45
1949,handy,0.010915158502279004,49
1950,hang,-0.002641323020921259,329
1951,hanging,0.012874120495732003,187
1952,hangover,-0.00027289175626788755,159
1953,hannah,0.0018240056275711234,195
1954,happen,-0.010132364950594965,515
1955,happened,-0.04346306426099117,569
1956,happening,-0.01806620113511845,177
1957,happens,-0.008557085524715456,341
1958,happier,-0.009549482151816127,43
1959,happiness,0.0070489250807411604,80
1960,happy,0.044439916607971294,3199
1961,hard,-0.018543796472238815,1369
1962,hardcore,-0.0076606258606479434,42
1963,harder,-0.00987194870524293,89
1964,hardest,-0.0018157943291260941,41
1965,hardly,-0.009290493927616349,125
1966,harry,0.006616558611684454,150
1967,harsh,-0.01509981209725155,37
1968,has,-0.027408654880874884,4066
1969,hasn't,-0.020747195941860037,205
1970,hasnt,-0.015324317300088213,63
1971,hat,0.011317809634002798,113
1972,hate,-0.0919387714250671,2651
1973,hated,-0.004773994329762148,91
1974,hater,-0.0025680922014163416,33
1975,haters,0.005698299004859425,45
1976,hates,-0.0258504294781679,177
1977,hating,-0.002223958935185062,44
1978,hav,0.009926835426852462,161
1979,have,-0.04145886946625965,22972
1980,haven't,-0.02532456387603808,1351
1981,havent,-0.022969101210026613,398
1982,havin,-0.009029937690755776,78
1983,having,0.0003226394457344839,2133
1984,havnt,-0.016541291135947458,50
1985,hawaii,0.003121400200044806,54
1986,hawt,-0.0012839176811155627,32
1987,hay,0.0025484851317357027,75
1988,hayfever,-0.021356139106323974,82
1989,haz,-0.009029937690755751,61
1990,hcc,0.008550878624745096,33
1991,hd,-0.004672358102189394,90
1992,he,-0.010081024113501548,5225
1993,he'd,-0.008298971683758318,58
1994,he'll,0.0154386818604186,165
1995,he's,0.007518745476670932,1571
1996,head,-0.019916936734072306,1219
1997,headache,-0.0477384292505934,605
1998,headaches,-0.004672358102189386,47
1999,headed,-0.012401316797782514,138
2000,heading,0.004467402085141582,376
2001,headphones,-0.013448435989934842,66
2002,heads,0.0015899625605594484,88
2003,health,-0.006555315793171056,95
2004,healthy,-0.0033976065226940873,136
2005,heaps,0.0058009377322263385,74
2006,hear,-0.014594820896042445,1713
2007,heard,-0.007621878493715262,872
2008,hearing,-0.00804513290799788,134
2009,heart,-0.016634973698249452,662
2010,hearts,0.00821958729597118,60
2011,heat,-0.018066201135118476,203
2012,heaven,0.014688365635337175,103
2013,heavy,-0.013270362944099083,133
2014,heck,-0.0038527806570627216,143
2015,hectic,-0.010265241705463293,50
2016,hee,0.01685536140338655,205
2017,heehee,0.00701827935116191,48
2018,heels,-0.0016526531305882995,86
2019,heey,0.013729358203610043,75
2020,heh,0.017527055580449532,235
2021,hehe,0.03803719461050495,1230
2022,heheh,0.012850892440218661,52
2023,hehehe,0.020778377270661334,222
2024,hehehehe,0.013062553805139803,35
2025,held,0.0025484851317357335,36
2026,hell,-0.01546890676146086,766
