,word,corr,counts
1269,disappeared,-0.010265241705463297,65
1270,disappointed,-0.024203634629382655,163
1271,disappointing,-0.009029937690755729,52
1272,discovered,0.004029037202395668,45
1273,discuss,0.005811641470782896,44
1274,discussion,0.004522621495684275,50
1275,disgusting,-0.015099812097251544,49
1276,dish,0.010915158502279013,37
1277,dishes,-0.0007093147885596067,67
1278,dislike,-0.0046114393915765925,48
1279,disney,0.0031575071889698336,186
1280,disneyland,-0.002223958935185046,39
1281,display,0.008550878624745097,35
1282,distance,0.0015651034017215325,50
1283,distracted,0.0002294976297554924,62
1284,ditto,0.011039504862791484,49
1285,diva,0.00987386873391744,38
1286,diversity,0.008059686718357615,140
1287,dividends,0.012093373265577346,58
1288,dizzy,-0.004644085313234332,46
1289,dj,0.0031214002000448044,141
1290,djalfy,0.014560425325150563,44
1291,dl,0.0025484851317357318,45
1292,dm,0.005208151785723107,648
1293,dms,0.0015651034017215436,60
1294,dnt,-0.011511202092662268,261
1295,do,-0.041445839055202244,18517
1296,doc,-0.004895268821736113,81
1297,docs,-0.00954948215181612,34
1298,doctor,-4.433853907400248e-05,199
1299,doctors,-0.011380500204031658,75
1300,does,-0.04131852056310554,2911
1301,doesnt,-0.03215064779306764,362
1302,dog,-0.008450887975232768,620
1303,doggie,-0.00670128780455421,36
1304,dogs,0.002346977943865524,205
1305,doh,0.0005837780787742822,34
1306,doin,0.01615888694232427,252
1307,doing,0.017140638652599707,2546
1308,dojie,0.005698299004859415,70
1309,doll,0.008112663534920994,97
1310,dollar,-0.009871948705242946,34
1311,dollars,0.005811641470782895,39
1312,domain,-0.00699640300210586,41
1313,don,-0.004061322861415759,107
1314,done,0.010590430389130125,2096
1315,donnie,-0.003397606522694094,87
1316,donniewahlberg,0.0012043304917037808,293
1317,donuts,-0.0018157943291261444,41
1318,doo,0.0015651034017215473,70
1319,door,-0.01190507946071664,227
1320,doors,0.005811641470782888,43
1321,dope,0.00569829900485941,66
1322,dork,-0.0022239589351850542,37
1323,dose,-0.0049469566155785245,42
1324,dot,0.0042255572067815715,36
1325,double,0.0005378381559016921,213
1326,doubt,-0.0028637209424062357,266
1327,douche,-0.002223958935185072,39
1328,dougie,0.004029037202395669,75
1329,dougiemcfly,0.016009270435949612,165
1330,down,-0.03155649490037791,2453
1331,download,0.0021477673944899963,327
1332,downloaded,-0.0020075097125022683,97
1333,downloading,-0.0012490169757659914,98
1334,downstairs,-0.013962207505750194,74
1335,downtown,-0.009647036055546501,47
1336,dr,-0.010387954259818415,205
1337,drag,-0.002223958935185066,92
1338,drama,-0.002326280187178344,152
1339,drank,-0.011823949037754453,68
1340,draw,-0.0007754789510722924,104
1341,drawing,-0.00027289175626788516,102
1342,dreading,-0.010834483407692087,54
1343,dream,-0.009993193850830069,495
1344,dreaming,0.007320929198656534,40
1345,dreams,0.015257550135803658,615
1346,dress,0.009360818680939863,310
1347,dressed,0.009011604804085676,120
1348,dresses,-0.0007754789510722879,59
1349,drew,-0.006701287804554258,55
1350,drink,-0.00012907980008273134,558
1351,drinking,0.0021477673944900163,341
1352,drinks,0.008112663534920983,132
1353,drive,-0.01149033500452902,461
1354,driver,0.001565103401721542,73
1355,drivers,0.006981646789585039,38
1356,drives,0.0058116414707828955,41
1357,driving,-0.0018050497732253167,324
1358,drop,-0.026277975333920005,375
1359,dropped,-0.0028858785647821812,145
1360,dropping,0.0031214002000448035,50
1361,drops,0.001801961004583269,46
1362,drove,0.0008256556953973879,64
1363,drugs,-0.004672358102189401,42
1364,drums,0.0018019610045832916,37
1365,drunk,0.004178323034353256,259
1366,dry,0.0027477366960004233,147
1367,ds,-0.0007754789510722982,63
1368,dubarrymcfly,-0.0007754789510722972,48
1369,dublin,-0.0012839176811155464,57
1370,duck,0.013062553805139807,42
1371,dude,0.0024091178999748777,707
1372,dudes,0.003604462773219091,66
1373,due,-0.007399608201755714,287
1374,duh,-0.006568275905176404,63
1375,dull,-0.01636299555554069,62
1376,dumb,-0.013270362944099149,115
1377,dun,-0.011768847069026655,75
1378,dunno,-0.011388041776399708,348
1379,during,0.0004592710151739431,338
1380,dust,-0.007660625860647938,43
1381,dutch,0.013062553805139779,38
1382,duty,-0.0046723581021893825,42
1383,dvd,-0.005745494634023161,301
1384,dvds,-0.004611439391576654,55
1385,dvr,0.001565103401721526,40
1386,dw,-0.00222395893518509,39
1387,dye,-0.00287131010488952,42
1388,dying,-0.012726705687920151,223
1389,e,-0.007531321451533205,609
1390,e3,0.004522621495684279,64
1391,each,0.0063178865024172024,372
1392,ear,-0.006752686087975106,182
1393,earlier,-0.009344848526312151,517
1394,early,-0.03017823959696481,1305
1395,earn,0.014812037653396112,87
1396,ears,-0.0007093147885595597,109
1397,earth,0.008075193942855033,117
1398,easier,0.0047689717396797076,175
1399,easily,-0.009647036055546485,95
1400,east,0.005136686216051878,96
1401,easy,0.0038362637738060743,419
1402,eat,-0.01815732755661814,1057
1403,eaten,-0.015643962405552013,139
1404,eating,0.006624553761970524,705
1405,ebassman,0.01308654827623679,114
1406,ebay,-0.003852780657062715,121
1407,ed,-0.011380500204031646,91
1408,edge,0.0018019610045832781,47
1409,edit,0.004225557206781588,58
1410,editing,-0.0028713101048895035,76
1411,edition,0.0025484851317357487,40
1412,edward,0.005811641470782894,71
1413,ee,0.0025484851317358107,76
1414,eek,-0.011380500204031654,101
1415,eep,0.005698299004859421,57
1416,eff,-0.012771750821972695,77
1417,effect,0.004225557206781588,74
1418,effects,-0.0012839176811155605,33
1419,effin,-0.004611439391576632,32
1420,effing,-0.00027289175626788077,96
1421,effort,-0.0076606258606479165,52
1422,egg,-0.001249016975766016,77
1423,eggs,-0.004895268821736095,110
1424,eh,0.007845197601859033,381
1425,ehh,-0.01176884706902662,60
1426,either,-0.02265712352281175,944
1427,el,-0.0022239589351850933,54
1428,electric,-0.0022239589351850187,62
1429,ellen,-0.004644085313234324,47
1430,else,-0.008934542592463637,817
1431,em,-0.0012173624540651302,485
1432,email,0.004139673457444694,604
1433,emailed,-0.00489526882173614,61
1434,emails,-0.0010329485474115038,168
1435,emailunlimited,0.013964690211135168,75
1436,emergency,-0.013505457392169727,34
1437,emily,0.0022759603782301634,86
1438,eminem,-0.0047739943297621735,44
1439,emma,-0.0007754789510723051,77
1440,emo,-0.006701287804554215,74
1441,emotional,-0.002871310104889511,77
1442,empty,-0.014519664993816898,117
1443,end,-0.006757247474172244,981
1444,ended,-0.016835130540791474,174
1445,ending,-0.004449253113669582,137
1446,endlessblush,0.005811641470782898,46
1447,ends,-0.0007093147885595529,100
1448,energy,-0.009364627090628833,174
1449,england,0.0037824337378850968,169
1450,english,-0.009796910468676595,409
1451,enjoy,0.03175806382761326,1339
1452,enjoyable,-0.00181579432912612,34
1453,enjoyed,0.015992198547735304,281
1454,enjoying,0.02278414121338557,364
1455,enough,-0.008312554135808147,1002
1456,enter,-0.0016526531305883338,72
1457,entertain,0.0008256556953973858,46
1458,entertained,0.005811641470782892,32
1459,entertaining,0.008219587295971175,64
1460,entertainment,0.009831494607997296,50
1461,entire,-0.009895397800635494,133
1462,entry,0.009325915086222488,47
1463,envy,0.000583778078774285,57
1464,ep,0.0015899625605594364,106
1465,epic,-0.00720566581652928,207
1466,episode,0.000720737843418813,327
1467,episodes,-0.008045132907997908,107
1468,er,-0.013669377402188746,135
1469,eric,0.011317809634002758,94
1470,erm,0.0015899625605594555,70
1471,err,-0.004611439391576625,73
1472,errands,0.002548485131735735,51
1473,error,-0.013448435989934825,74
1474,escape,0.0018019610045832569,43
1475,esp,0.005976537776584523,91
1476,especially,0.0022972977152209964,387
1477,essay,-0.016505151705941367,98
1478,est,-0.0018157943291261473,38
1479,etc,0.0003976607147413025,314
1480,etsy,-0.0031454675137081787,62
1481,europe,0.0010113018852455499,108
1482,eurovision,0.005811641470782895,36
1483,eva,-0.009549482151816143,34
1484,eve,0.0018019610045832523,42
1485,even,-0.040183125868786175,2959
1486,evening,0.01577766911537667,583
1487,event,0.013477590373841558,161
1488,events,-0.002223958935185034,63
1489,eventually,0.003604462773219117,91
1490,ever,-0.006177157320502107,1552
1491,every,-0.010219499540356536,954
1492,everybody,0.008194929631238327,288
1493,everyday,-0.009217829381944539,177
1494,everyone,0.04610234041256222,3448
1495,everyones,-0.001815794329126092,41
1496,everything,-0.009647298900789374,1023
1497,everytime,-0.00109685744027969,139
1498,everywhere,-0.00557461927497151,166
1499,evil,-0.01740420854412365,195
1500,ew,-0.023395258374490056,127
1501,eww,-0.015643962405552044,169
1502,ex,-0.004259693439202616,137
1503,exact,0.004029037202395666,59
1504,exactly,0.005911309278800093,446
1505,exam,-0.01931364730779531,584
1506,example,-0.004644085313234321,48
1507,exams,-0.022450303158162835,385
1508,excellent,0.009872205275987637,193
1509,except,-0.013907207824121894,330
1510,exchange,-0.0018157943291261833,50
1511,excited,0.03143714808192834,1015
1512,excitement,0.0005837780787742868,54
1513,exciting,0.024324336117256505,303
1514,excuse,-0.011063944505745731,127
1515,exercise,-0.004672358102189387,78
1516,exhausted,-0.008137884512883876,138
1517,exist,-0.004672358102189385,61
1518,expect,0.0003246236177354544,156
1519,expected,-0.0012490169757659673,82
1520,expecting,-0.004611439391576653,72
1521,expensive,-0.013347043820761219,212
1522,experience,0.009129152303796663,181
1523,expert,0.005698299004859384,46
1524,explain,0.0022136857137461437,118
1525,explode,-0.01169587423574043,36
1526,express,-0.002568092201416353,51
1527,extra,0.0039435257663200055,255
1528,extremely,-0.003632315290865303,121
1529,eye,-0.01800579002418651,367
1530,eyed,-0.004946956615578576,45
1531,eyes,-0.011900607909631232,600
1532,f,-0.0179087263789298,349
1533,f1,0.002851823010158326,104
1534,fa,0.008644055505960695,45
1535,fab,0.0022173549715257196,200
1536,fabulous,0.016369500921009205,127
1537,face,-0.01523360801473585,750
1538,facebook,0.0018532663068519706,537
1539,faces,0.0018019610045832684,70
1540,fact,0.00019301765722716944,328
1541,factor,0.002548485131735768,33
1542,fail,-0.04048256560296724,605
1543,failed,-0.021108347277475,165
1544,failing,-0.00987194870524292,48
1545,fails,0.005811641470782885,44
1546,failure,-0.010834483407692108,47
1547,fair,-0.02585156037847801,420
1548,fairly,0.0008256556953973798,49
1549,fairy,0.004522621495684276,48
1550,faith,0.008075193942855004,56
1551,fake,0.0017400874570220686,142
1552,fall,-0.0138379667294683,394
1553,fallen,-0.011823949037754522,44
1554,falling,0.0013058028806902729,203
1555,falls,0.0005837780787742829,35
1556,fam,0.0003246236177355011,182
1557,fame,-0.013505457392169696,45
1558,familiar,0.0018019610045832406,43
1559,families,-0.013448435989934865,34
1560,family,0.00821133870279179,850
1561,famous,0.004414988993286402,145
1562,fan,0.010189280601806846,655
1563,fancy,0.0010113018852455492,94
1564,fans,0.00704460412712776,484
1565,fantastic,0.016766849385212817,280
1566,far,-0.007496432328431641,1093
1567,farm,0.004029037202395609,39
1568,fashion,0.009325915086222505,78
1569,fast,0.004430919475152283,432
1570,faster,0.005976537776584538,92
1571,fat,-0.020684692935532836,231
1572,father,-0.010451090429633918,167
1573,fathers,-0.016541291135947496,68
1574,faulko1,0.0040290372023956455,32
1575,fault,-0.006520432657171844,156
1576,fav,0.0005378381559017309,258
1577,fave,0.010749557557040094,243
1578,faves,-0.007660625860647943,49
1579,favor,-0.0018157943291261468,34
1580,favorite,0.026458085969280218,452
1581,favourite,0.01074955755704005,237
1582,favourites,0.008644055505960693,33
1583,fb,0.0010640348145296238,347
1584,fear,-0.00652043265717184,109
1585,feature,0.008550878624745089,68
1586,featured,0.013964690211135153,44
1587,features,0.0005837780787742856,41
1588,feb,-0.010834483407692094,33
1589,feblub,0.004029037202395645,33
1590,fed,0.0015651034017215017,90
1591,federer,0.004029037202395628,34
1592,feed,-0.007989112101090176,145
1593,feedback,0.013729358203610055,90
1594,feel,-0.0657961629287138,4200
1595,feelin,-0.009478316295476744,115
1596,feeling,-0.04010058228249962,1736
1597,feelings,-0.016541291135947465,81
1598,feels,-0.013872572758745788,516
1599,feet,-0.01259627066048731,227
1600,fell,-0.023819996862637454,355
1601,fella,-0.001283917681115516,42
1602,fellow,0.017294166442996358,146
1603,felt,-0.023792417340358984,287
1604,female,0.005698299004859404,63
1605,fest,-0.004611439391576633,42
1606,festival,0.0008256556953973843,78
1607,fever,-0.0065204326571718105,159
1608,few,-0.008455215520738307,1406
1609,ff,0.025329362858312932,485
1610,ffs,-0.0069964030021058676,45
1611,fi,0.00569829900485943,59
1612,fic,0.0045226214956842715,49
1613,field,0.0025484851317357465,68
1614,fight,-0.005977025105358221,196
1615,fighting,-0.001249016975766026,88
1616,figure,-0.002641323020921246,242
1617,figured,0.018842517212762085,131
1618,file,-0.009895397800635499,77
1619,files,0.005698299004859433,54
1620,filipino,0.01103950486279149,33
1621,fill,-0.008045132907997908,108
1622,filled,0.003604462773219103,88
1623,filling,-0.0025680922014163486,40
1624,film,0.0042962951729898086,293
1625,filming,0.0015899625605594588,52
1626,films,-0.0025680922014163416,74
1627,final,-0.006107469557105678,297
1628,finale,-0.002326280187178385,105
1629,finally,0.014720400186217354,1081
1630,finals,-0.011610068210777194,146
1631,find,-0.04172193968341644,2376
1632,finding,0.0033452684203268443,126
1633,fine,0.021019447299039973,911
1634,finger,-0.012120550307411838,120
1635,fingers,0.0011678482047848032,292
1636,finish,-0.011613789096152616,474
1637,finished,0.013038530206197833,774
1638,finishing,0.00022949762975542712,97
1639,fire,-0.0007046015706826321,216
1640,firefox,0.0045226214956842654,77
1641,first,0.011307555795494622,1885
1642,fish,0.0022136857137461064,177
1643,fit,-0.0003860173460610573,250
1644,fits,0.007018279351161902,49
1645,five,0.007485438714843051,168
1646,fix,-0.0076924743691739374,308
1647,fixed,-0.019006751627878078,190
1648,fixing,-0.006568275905176412,37
1649,fizzyduck,0.001801961004583237,33
1650,fl,0.012093373265577334,44
1651,flash,-0.005026321310250083,82
1652,flat,-0.008137884512883881,112
1653,flickr,-0.004672358102189406,86
1654,flies,-0.007660625860647938,44
1655,flight,-0.0035009737435072004,281
1656,flights,0.0018019610045832603,41
1657,flip,-0.0018157943291261358,66
1658,flipping,0.004029037202395656,34
1659,floor,-0.0026171901429201164,150
1660,florida,0.0022136857137461585,86
1661,flow,0.0025484851317357084,34
1662,flower,0.004225557206781572,45
1663,flowers,0.013086548276236818,91
1664,flu,-0.023132422495369488,315
1665,fly,0.0024033883559418565,310
1666,flying,0.00697942791668273,134
1667,flylady,-0.0028713101048895144,49
1668,fm,-0.0002728917562678825,106
1669,fml,-0.03601647013203463,226
1670,fo,-0.006701287804554193,65
1671,fob,-0.001283917681115542,39
1672,focus,0.00422555720678157,82
1673,folk,-0.0018157943291261555,38
1674,folks,0.003887118397421892,268
1675,follow,0.04717404864618334,2151
1676,followed,0.005049984004328816,230
1677,follower,0.0027477366960004055,177
1678,followers,0.052091036667030396,2039
1679,followfriday,0.050128788855759984,815
1680,followin,-0.00464408531323433,37
1681,following,0.023534017713480904,1055
1682,follows,-0.001652653130588349,63
1683,food,-0.0074124980931051096,959
1684,foods,-0.002223958935184997,41
1685,fool,0.001565103401721528,61
1686,foot,-0.019742959972225402,172
1687,football,-0.006701287804554214,113
1688,footy,-0.0022239589351850794,39
1689,for,0.034110537862222026,31144
1690,force,-0.008137884512883865,63
1691,forced,-0.01910087461396784,55
1692,forecast,-0.014967679010830029,34
1693,forever,0.000397660714741267,338
1694,forget,0.0135249081112816,466
1695,forgetting,0.005800937732226331,44
1696,forgive,-0.01083448340769213,75
1697,forgot,-0.03467902562156557,728
1698,forgotten,-0.006996403002105835,70
1699,form,0.005430200115460711,138
1700,forum,-0.0022239589351850256,60
1701,forums,-0.0046723581021893825,38
1702,forward,0.0157611884215065,788
1703,fossiloflife,0.008644055505960688,54
1704,foster,0.008550878624745106,33
1705,found,-0.0032985030147780524,1024
1706,four,0.006397019270985381,165
1707,fox,-0.006701287804554214,60
1708,frame,0.0025484851317357287,42
1709,france,-0.01921764933183762,164
1710,frank,-0.004946956615578543,49
1711,frankie,0.008550878624745102,37
1712,frankiethesats,-0.0025680922014163277,56
1713,freak,-0.003397606522694094,99
1714,freaked,-0.013505457392169655,32
1715,freakin,-0.0012490169757660003,106
1716,freaking,-0.018710295652245263,289
1717,freaky,-0.0025680922014163416,36
1718,free,0.012998079935781368,1077
1719,freebies,0.008550878624745092,36
1720,freedom,0.0022759603782301608,61
1721,freeze,-0.011695874235740374,32
1722,freezing,-0.020747195941859958,146
1723,french,0.0015453045917048107,233
1724,fresh,0.004768971739679687,166
1725,fri,-0.004672358102189401,78
1726,friday,0.00028124433636041976,1081
1727,fridays,-0.004672358102189386,55
1728,fridge,-0.006608703873845787,91
1729,fried,-0.00902993769075572,74
1730,friend,0.0069074338959198515,1648
1731,friendly,0.003604462773219102,78
1732,friends,-0.0030140278738256736,1622
1733,friendship,-0.004946956615578566,40
1734,fries,-0.004644085313234307,45
1735,friggin,-0.016362995555540695,45
1736,frm,-0.011380500204031672,99
1737,from,-0.004485868130235441,7355
1738,front,-0.0030708155009998347,297
1739,frozen,-0.008569237253306479,56
1740,fruit,-0.006996403002105821,81
1741,frustrated,-0.020259874706657785,62
1742,frustrating,-0.01589646558839891,70
1743,ft,0.007018279351161906,36
1744,ftw,0.009926835426852463,131
1745,fuck,-0.035462561808074076,663
1746,fucked,-0.02435096296862279,121
1747,fuckin,-0.014876473524194897,100
1748,fucking,-0.021218299629673087,527
1749,fudgecrumpet,0.005811641470782891,35
1750,full,-0.00855651718977109,712
1751,fully,-0.009478316295476788,102
1752,fun,0.03322514636704177,3688
1753,function,0.0015651034017215362,38
1754,funeral,-0.00987194870524293,42
1755,funky,0.008644055505960684,45
1756,funn,0.0049366875058399606,46
1757,funniest,0.0042255572067815975,42
1758,funny,0.02531587863398765,1299
1759,furniture,-0.0022239589351850607,35
1760,further,-0.006520432657171801,60
1761,future,0.019504189416628494,205
1762,fuzzball,0.01481203765339611,73
1763,fyi,0.007320929198656524,43
1764,g,0.022452036143517592,630
1765,ga,-0.004644085313234342,46
1766,gaga,0.0103543930601464,91
1767,gah,-0.02068469293553284,182
1768,gahh,-0.011063944505745726,77
1769,gain,-0.0018157943291261026,42
1770,gal,0.013062553805139808,45
1771,gallery,0.008550878624745092,34
1772,gals,0.007320929198656531,37
1773,game,0.0002233137571280857,966
1774,games,-0.0021641548216821483,258
1775,gaming,-0.004946956615578586,32
1776,gang,-0.00699640300210583,42
1777,garage,-0.007660625860647922,48
1778,garden,0.004862489047009171,319
1779,gardening,0.004029037202395682,37
1780,garlic,0.008550878624745089,35
1781,gas,-0.010265241705463307,78
1782,gave,-0.007155710879596566,467
1783,gawd,-0.0018157943291261553,36
1784,gay,-0.011340516132058736,232
1785,gd,-0.0012490169757660007,97
1786,gear,0.008059686718357644,68
1787,gee,-0.004611439391576681,69
1788,geek,0.009016817027832004,112
1789,geez,-0.013962207505750198,71
1790,gem,0.01103950486279151,41
1791,geminitwisted,-0.006752391039953131,40
1792,gen,0.0005837780787742887,33
1793,general,0.0016590657765033906,116
1794,generally,-0.006568275905176404,54
1795,genius,0.012850892440218652,80
1796,geography,-0.012466116404423596,54
1797,george,-0.011823949037754447,81
1798,german,0.0010113018852455353,117
1799,germany,0.005136686216051878,138
1800,get,-0.013017491734264672,13043
1801,gets,-0.007280909848711007,665
1802,gettin,-0.006235941880350232,232
1803,getting,-0.03561070044252453,2846
1804,gf,-0.0007754789510722834,74
1805,gfalcone601,0.011493029766346823,172
1806,gg,0.0005837780787742827,48
1807,ghost,-0.004611439391576623,50
1808,gi,-0.006996403002105866,34
1809,giant,-0.00019294109239755667,66
1810,gift,0.011493029766346826,134
1811,gifts,0.004225557206781591,40
1812,gig,-0.002007509712502276,160
1813,giggle,-0.0018157943291261535,41
1814,giggles,0.008550878624745083,44
1815,gigs,0.004029037202395621,42
1816,gimme,-0.0001929410923975188,52
1817,ginger,-0.0012839176811155302,51
1818,girl,0.01110593800357823,1814
1819,girlfriend,0.004522621495684275,87
1820,girlie,0.008075193942855023,78
1821,girll,-0.0046440853132343005,33
1822,girls,0.006800294869370799,698
1823,girly,0.002548485131735731,45
1824,give,0.010405431632391219,1400
1825,giveaway,0.004029037202395623,41
1826,given,0.001824005627571118,172
1827,gives,-0.004895268821736118,174
1828,giving,-0.009497372156403863,279
1829,glad,0.05063754698570979,1886
1830,glasgow,0.0008256556953973944,52
1831,glasgowlassy,-0.010834483407692108,54
1832,glass,0.0022136857137461325,130
1833,glasses,0.005698299004859411,131
1834,gloomy,-0.006996403002105857,47
1835,glorious,0.00422555720678156,57
1836,gm,-0.004644085313234322,45
1837,gmail,-0.004946956615578564,68
1838,gna,-0.004672358102189387,39
1839,gnite,0.007320929198656551,39
1840,go,-0.04985576399112624,9847
1841,goal,0.010982687220663324,75
1842,god,-0.009584320349728554,1294
1843,goddess,-0.0022239589351850703,41
1844,gods,-0.001815794329126158,34
1845,goes,0.002702056123013504,742
1846,goin,-0.008946014370945927,391
1847,going,-0.016491249330726925,7610
1848,gold,0.0031214002000448013,91
1849,golden,0.0069794279166827235,52
1850,golf,-0.0025680922014163594,57
1851,gon,-0.006701287804554211,41
1852,gona,-0.0012490169757659935,76
1853,gone,-0.05247494282481675,1089
1854,gonna,-0.021585866945563706,3638
1855,goo,-0.00667590839451606,93
1856,good,0.08715563203031028,15467
1857,goodbye,-0.011610068210777195,169
1858,goodies,0.0005837780787742875,37
1859,goodluck,0.00855087862474509,35
1860,goodmorning,0.004768971739679655,138
1861,goodness,0.003782433737885072,145
1862,goodnight,0.032611548974536504,961
1863,goodnite,0.0005837780787742847,45
1864,goodsex,0.0069816467895850625,35
1865,google,0.003127157248016267,284
1866,gorgeous,0.021214844867684123,357
1867,gosh,-0.019960011237248082,323
1868,gossip,0.0015899625605594653,71
1869,got,-0.013178754004956937,7686
1870,gotcha,0.004936687505839964,36
1871,goto,0.004936687505839962,33
1872,gots,0.0018019610045832894,54
1873,gotta,-0.001381458043571955,1358
1874,gotten,-0.015643962405552013,192
1875,gr8,0.013905687722969087,164
1876,grab,-0.004895268821736092,108
1877,grace,0.008219587295971163,72
1878,grad,-0.004644085313234326,53
1879,grade,-0.002568092201416334,86
1880,graduate,-0.007660625860647941,40
1881,graduation,-0.002617190142920115,136
1882,grand,0.0015899625605594382,103
1883,grandma,-0.002871310104889516,116
1884,grandpa,-0.004672358102189388,50
1885,grandparents,0.008550878624745115,36
1886,graphic,-0.00019294109239751848,35
1887,grass,0.005800937732226313,70
1888,grateful,0.01306255380513981,34
1889,gray,0.000583778078774281,43
1890,great,0.07062950612970648,4623
1891,greatest,0.005976537776584509,60
1892,greek,0.007320929198656554,38
1893,green,0.0018474547191738512,434
1894,greet,0.004225557206781558,43
1895,greetings,0.0040290372023956715,36
1896,greg,-0.0025680922014163533,37
1897,grew,0.0005837780787742846,49
1898,grey,-0.009217829381944596,147
1899,grin,0.007320929198656507,48
1900,grind,0.012093373265577329,35
1901,grocery,-0.006701287804554202,73
1902,gross,-0.019021180354825126,118
1903,ground,-0.002871310104889515,57
1904,group,0.009049770517967999,245
1905,groups,-0.0018157943291261635,34
1906,grow,0.01308654827623679,123
1907,growing,-0.0033976065226940947,96
1908,grown,-0.010265241705463285,81
1909,grr,-0.0390253466564583,514
1910,grumpy,-0.013505457392169752,71
1911,gt,-0.005336566368146076,1085
1912,gud,0.0036044627732191104,58
1913,guess,-0.00925915033054758,1611
1914,guessed,0.007320929198656511,40
1915,guessing,0.0025484851317357114,72
1916,guest,-0.002871310104889506,71
1917,guide,0.007320929198656541,52
1918,guilty,0.0008256556953973745,95
1919,guitar,-0.0080128548523027,210
1920,gulpanag,0.008644055505960698,37
1921,gum,0.00698164678958504,34
1922,gun,-0.006701287804554252,45
1923,gunna,-0.0007093147885595767,146
1924,guns,-0.004644085313234318,38
1925,gurl,0.008219587295971166,94
1926,gutted,-0.023544760039289868,185
1927,guy,-0.007344464815857782,899
1928,guys,0.006053438815638712,2090
1929,gym,-0.011302269943633815,327
1930,h,-0.013254551620138904,3350
1931,ha,0.02001027567331599,1304
1932,haa,-0.005026321310250075,103
1933,habit,-0.0007754789510722911,42
1934,hacked,-0.01654129113594747,41
1935,had,-0.038587516891946,6305
1936,hah,0.0022490341716436654,166
1937,haha,0.04187181560979931,6993
1938,hahaa,0.00932591508622247,94
1939,hahah,0.002921108098553119,420
1940,hahaha,0.03200920132297555,1497
1941,hahahah,0.007048925080741171,115
1942,hahahaha,0.01989083300598379,329
1943,hahahahah,-0.009029937690755774,35
1944,hahahahaha,0.015350682075863147,69
1945,hahha,-0.0018157943291261744,39
1946,hai,0.0015651034017215469,57
1947,hair,-0.0076514131500252745,1017
1948,haircut,0.00452262149568427,68
1949,half,-0.004795020018101437,780
1950,halfway,-0.007660625860647964,35
1951,hall,-0.004672358102189414,52
1952,halo,0.004029037202395684,34
1953,ham,0.0015651034017215137,56
1954,hand,-0.00886686148042232,412
1955,handle,0.003219284507114879,136
1956,hands,0.012093564089486803,256
1957,handsome,0.012093373265577334,45
1958,handy,0.010915158502279004,49
1959,hang,-0.002641323020921259,330
1960,hanging,0.014897240601460157,202
1961,hangover,-0.00027289175626788755,162
1962,hannah,-0.0012850260993054522,217
1963,happen,-0.010132364950594965,515
1964,happened,-0.04346306426099117,570
1965,happening,-0.016835130540791478,180
1966,happens,-0.008557085524715456,341
1967,happier,-0.009549482151816127,43
1968,happiness,0.0070489250807411604,80
1969,happy,0.04349555245823991,3218
1970,hard,-0.018543796472238815,1372
1971,hardcore,-0.0076606258606479434,44
1972,harder,-0.00987194870524293,89
1973,hardest,-0.0018157943291260941,41
1974,hardly,-0.009290493927616349,125
1975,harry,0.007485438714843062,155
1976,harsh,-0.01509981209725155,38
1977,has,-0.03106549547925229,4276
1978,hasnt,-0.015324317300088213,63
1979,hat,0.012225967309436932,115
1980,hate,-0.0919387714250671,2654
1981,hated,-0.004773994329762148,91
1982,hater,-0.0025680922014163416,34
1983,haters,0.005698299004859425,45
1984,hates,-0.0258504294781679,177
1985,hating,-0.004611439391576651,47
1986,have,-0.055476362332797076,29985
1987,havin,-0.009029937690755776,78
1988,having,0.00021107327571534662,2140
1989,havnt,-0.016541291135947458,50
1990,hawaii,0.003121400200044806,54
1991,hawt,0.00402903720239564,39
1992,hay,-0.00019294109239751796,78
1993,hayfever,-0.021356139106323974,85
1994,haz,-0.009029937690755751,61
1995,hcc,0.008550878624745096,33
1996,hd,-0.004672358102189394,90
1997,he,-0.00536675095247862,7021
1998,head,-0.019916936734072306,1228
1999,headache,-0.0477384292505934,610
2000,headaches,-0.004672358102189386,47
2001,headed,-0.012401316797782514,138
2002,heading,0.004144191942852619,380
2003,headphones,-0.013448435989934842,66
2004,heads,0.0015899625605594484,89
2005,health,-0.006555315793171056,97
2006,healthy,-0.0033976065226940873,137
2007,heaps,0.0058009377322263385,74
2008,hear,-0.014594820896042445,1714
2009,heard,-0.007132081561777065,873
2010,hearing,-0.00804513290799788,134
2011,heart,-0.015995039597259047,690
2012,hearts,0.00821958729597118,63
2013,heat,-0.018066201135118476,203
2014,heather,0.0018019610045832545,39
2015,heaven,0.014688365635337175,106
2016,heavy,-0.013270362944099083,133
2017,heck,-0.0038527806570627216,143
2018,hectic,-0.010265241705463293,50
2019,hee,0.01685536140338655,209
2020,heehee,0.00701827935116191,48
2021,heels,-0.0016526531305882995,86
2022,heey,0.013729358203610043,75
2023,heh,0.017527055580449532,235
2024,hehe,0.03803719461050495,1230
2025,heheh,0.012850892440218661,52
2026,hehehe,0.020778377270661334,222
2027,hehehehe,0.013062553805139803,35
2028,held,0.0025484851317357335,36
2029,hell,-0.016696483046964566,777
2030,hella,-0.006568275905176387,94
2031,hello,0.031663104267714154,1055
2032,helloo,0.009325915086222466,67
2033,help,-0.02187467521735194,2140
2034,helped,0.017527055580449508,103
